;country;province;region_1;lat;lon
36189;France;Burgundy;Santenay;0.0;0.0
36190;France;Burgundy;Bourgogne;0.0;0.0
36191;US;California;Russian River Valley;0.0;0.0
36192;France;Burgundy;Saint-Véran;0.0;0.0
36193;US;California;California;0.0;0.0
36194;Chile;Central Valley;;7.308692;-61.8478915
36195;US;California;California;0.0;0.0
36196;Portugal;Madeira;;-1.6292632;-45.2368151
36197;France;Champagne;Champagne;48.5813647;7.7421809
36198;US;California;Sonoma Coast;0.0;0.0
36199;France;Champagne;Champagne;48.5813647;7.7421809
36200;France;Champagne;Champagne;48.5813647;7.7421809
36201;US;California;Russian River Valley;0.0;0.0
36202;France;Champagne;Champagne;48.5813647;7.7421809
36203;France;Champagne;Champagne;48.5813647;7.7421809
36204;France;Champagne;Champagne;48.5813647;7.7421809
36205;France;Champagne;Champagne;48.5813647;7.7421809
36206;France;Champagne;Champagne;48.5813647;7.7421809
36207;US;California;Sonoma Coast;0.0;0.0
36208;US;Oregon;Willamette Valley;0.0;0.0
36209;US;California;Diamond Mountain District;0.0;0.0
36210;France;Champagne;Champagne;48.5813647;7.7421809
36211;France;Champagne;Champagne;48.5813647;7.7421809
36212;Germany;Rheingau;;31.4399019;-95.350778
36213;France;Burgundy;Corton-Charlemagne;0.0;0.0
36214;US;California;Oakville;0.0;0.0
36215;France;Champagne;Champagne;48.5813647;7.7421809
36216;Portugal;Alentejano;;-1.6292632;-45.2368151
36217;France;Champagne;Champagne;48.5813647;7.7421809
36218;France;Burgundy;Chablis;0.0;0.0
36219;US;California;Napa Valley;0.0;0.0
36220;US;California;Napa Valley;0.0;0.0
36221;France;Champagne;Champagne;48.5813647;7.7421809
36222;US;California;Napa Valley;0.0;0.0
36223;Italy;Tuscany;Toscana;0.0;0.0
36224;Italy;Tuscany;Toscana;0.0;0.0
36225;US;California;Santa Cruz Mountains;0.0;0.0
36226;Italy;Tuscany;Toscana;0.0;0.0
36227;Germany;Mosel;;31.4399019;-95.350778
36228;US;California;Anderson Valley;0.0;0.0
36229;US;California;Shenandoah Valley (CA);0.0;0.0
36230;US;California;Santa Ynez Valley;0.0;0.0
36231;Spain;Catalonia;Montsant;0.0;0.0
36232;Germany;Mosel;;31.4399019;-95.350778
36233;Italy;Tuscany;Toscana;0.0;0.0
36234;France;Southwest France;Cahors;0.0;0.0
36235;France;Southwest France;Gaillac;0.0;0.0
36236;US;California;Paso Robles;0.0;0.0
36237;US;California;Temecula Valley;0.0;0.0
36238;France;Rhône Valley;Côtes du Rhône;0.0;0.0
36239;Chile;Marchigue;;7.308692;-61.8478915
36240;Portugal;Douro;;-1.6292632;-45.2368151
36241;US;California;Amador County;0.0;0.0
36242;US;California;Amador County;0.0;0.0
36243;US;California;Santa Maria Valley;0.0;0.0
36244;Germany;Rheingau;;31.4399019;-95.350778
36245;US;California;Santa Maria Valley;0.0;0.0
36246;Italy;Tuscany;Toscana;0.0;0.0
36247;US;Oregon;Dundee Hills;0.0;0.0
36248;US;Oregon;Chehalem Mountains;0.0;0.0
36249;US;California;Paso Robles;0.0;0.0
36250;US;California;St. Helena;0.0;0.0
36251;US;California;Paso Robles;0.0;0.0
36252;Italy;Lombardy;Franciacorta;0.0;0.0
36253;France;Bordeaux;Premieres Côtes de Blaye;44.7936698;-0.668297
36254;France;Bordeaux;Médoc;44.7936698;-0.668297
36255;Germany;Mosel-Saar-Ruwer;;31.4399019;-95.350778
36256;Chile;Leyda Valley;;7.308692;-61.8478915
36257;US;California;Paso Robles;0.0;0.0
36258;US;California;Dry Creek Valley;0.0;0.0
36259;US;Washington;Yakima Valley;48.2627925;-124.24959706003952
36260;US;California;Paso Robles;0.0;0.0
36261;South Africa;Stellenbosch;;-23.0379481;30.6493787
36262;US;California;Rutherford;0.0;0.0
36263;US;California;San Benito County;0.0;0.0
36264;Italy;Southern Italy;Castel del Monte;0.0;0.0
36265;Italy;Tuscany;Morellino di Scansano;0.0;0.0
36266;Chile;Leyda Valley;;7.308692;-61.8478915
36267;Chile;Casablanca Valley;;7.308692;-61.8478915
36268;US;California;Alexander Valley;0.0;0.0
36269;US;California;Sonoma Mountain;0.0;0.0
36270;Italy;Northeastern Italy;Delle Venezie;0.0;0.0
36271;Italy;Southern Italy;Salento;0.0;0.0
36272;France;Bordeaux;Bordeaux Supérieur;44.7936698;-0.668297
36273;US;Washington;Horse Heaven Hills;48.2627925;-124.24959706003952
36274;Italy;Tuscany;Maremma;0.0;0.0
36275;Italy;Tuscany;Maremma;0.0;0.0
36276;South Africa;Western Cape;;-23.0379481;30.6493787
36277;Chile;Maule Valley;;7.308692;-61.8478915
36278;US;California;California;0.0;0.0
36279;South Africa;Swartland;;-23.0379481;30.6493787
36280;South Africa;Swartland;;-23.0379481;30.6493787
36281;Austria;Burgenland;;25.22539605;55.16431379427327
36282;New Zealand;Marlborough;;46.4099904;-62.313043
36283;Austria;Kremstal;;25.22539605;55.16431379427327
36284;US;California;Sierra Foothills;0.0;0.0
36285;Italy;Tuscany;Bolgheri;0.0;0.0
36286;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
36287;Austria;Wiener Gemischter Satz;;25.22539605;55.16431379427327
36288;Austria;Vienna;;25.22539605;55.16431379427327
36289;US;California;Sonoma Coast;0.0;0.0
36290;Austria;Niederösterreich;;25.22539605;55.16431379427327
36291;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
36292;US;California;Sonoma Valley;0.0;0.0
36293;US;California;Alexander Valley;0.0;0.0
36294;Austria;Weinviertel;;25.22539605;55.16431379427327
36295;Italy;Tuscany;Toscana;0.0;0.0
36296;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
36297;Austria;Wagram-Donauland;;25.22539605;55.16431379427327
36298;US;Washington;Walla Walla Valley (WA);48.2627925;-124.24959706003952
36299;Italy;Tuscany;Toscana;0.0;0.0
36300;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
36301;France;Bordeaux;Médoc;44.7936698;-0.668297
36302;France;Bordeaux;Médoc;44.7936698;-0.668297
36303;France;Bordeaux;Pomerol;44.7936698;-0.668297
36304;Austria;Kamptal;;25.22539605;55.16431379427327
36305;US;California;Napa Valley;0.0;0.0
36306;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
36307;France;Burgundy;Mâcon-Villages;0.0;0.0
36308;Portugal;Port;;-1.6292632;-45.2368151
36309;US;California;Russian River Valley;0.0;0.0
36310;US;Oregon;Chehalem Mountains;0.0;0.0
36311;France;Burgundy;Chablis;0.0;0.0
36312;France;Burgundy;Chablis;0.0;0.0
36313;France;Burgundy;Mâcon-Villages;0.0;0.0
36314;US;Texas;Texas;0.0;0.0
36315;Italy;Piedmont;Barbaresco;0.0;0.0
36316;Italy;Piedmont;Barbaresco;0.0;0.0
36317;US;Oregon;Applegate Valley;0.0;0.0
36318;US;California;Alexander Valley;0.0;0.0
36319;US;Virginia;Monticello;0.0;0.0
36320;US;Oregon;Willamette Valley;0.0;0.0
36321;France;Burgundy;Saint-Véran;0.0;0.0
36322;France;Burgundy;Saint-Véran;0.0;0.0
36323;US;Oregon;Willamette Valley;0.0;0.0
36324;Portugal;Vinho Verde;;-1.6292632;-45.2368151
36325;US;California;Amador County;0.0;0.0
36326;Georgia;Kakheti;;44.72422295;-73.14704151731551
36327;Italy;Piedmont;Barolo;0.0;0.0
36328;Italy;Piedmont;Barbaresco;0.0;0.0
36329;Argentina;Mendoza Province;Mendoza;0.0;0.0
36330;US;Oregon;Applegate Valley;0.0;0.0
36331;Germany;Mosel;;31.4399019;-95.350778
36332;Portugal;Vinho Verde;;-1.6292632;-45.2368151
36333;Italy;Piedmont;Barolo;0.0;0.0
36334;US;Oregon;Chehalem Mountains;0.0;0.0
36335;Australia;Australia Other;Australia;0.0;0.0
36336;France;Burgundy;Hautes Côtes de Nuits;0.0;0.0
36337;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
36338;Italy;Northeastern Italy;Venezia Giulia;0.0;0.0
36339;Portugal;Douro;;-1.6292632;-45.2368151
36340;US;Washington;Walla Walla Valley (WA);48.2627925;-124.24959706003952
36341;US;California;El Dorado;0.0;0.0
36342;Portugal;Bairrada;;-1.6292632;-45.2368151
36343;Italy;Northeastern Italy;Collio;0.0;0.0
36344;Italy;Northeastern Italy;Collio;0.0;0.0
36345;US;California;Arroyo Seco;0.0;0.0
36346;US;California;Tuolumne County;0.0;0.0
36347;US;Oregon;Columbia Gorge (OR);0.0;0.0
36348;Italy;Northeastern Italy;Friuli Grave;0.0;0.0
36349;Chile;Maipo Valley;;7.308692;-61.8478915
36350;Chile;Rapel Valley;;7.308692;-61.8478915
36351;US;Washington;Walla Walla Valley (WA);48.2627925;-124.24959706003952
36352;US;Washington;Washington;48.2627925;-124.24959706003952
36353;Portugal;Alentejo;;-1.6292632;-45.2368151
36354;France;Provence;Coteaux d'Aix-en-Provence;0.0;0.0
36355;Italy;Northeastern Italy;Colli Orientali del Friuli;0.0;0.0
36356;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
36357;US;California;Edna Valley;0.0;0.0
36358;Chile;Colchagua Valley;;7.308692;-61.8478915
36359;France;Provence;Coteaux d'Aix-en-Provence;0.0;0.0
36360;France;Provence;Vin de Pays Var;0.0;0.0
36361;France;Provence;Vin de Pays Var;0.0;0.0
36362;US;New York;North Fork of Long Island;43.0481221;-76.1474244
36363;Portugal;Douro;;-1.6292632;-45.2368151
36364;Italy;Northeastern Italy;Alto Adige Valle Isarco;0.0;0.0
36365;US;California;Sonoma Coast;0.0;0.0
36366;Portugal;Lisboa;;-1.6292632;-45.2368151
36367;Italy;Veneto;Soave Classico Superiore;0.0;0.0
36368;France;Loire Valley;Muscadet Sèvre et Maine;0.0;0.0
36369;Italy;Northeastern Italy;Trentino;0.0;0.0
36370;Italy;Veneto;Soave Classico;0.0;0.0
36371;Italy;Northeastern Italy;Alto Adige;0.0;0.0
36372;Italy;Northeastern Italy;Alto Adige;0.0;0.0
36373;US;California;Carneros;0.0;0.0
36374;Portugal;Dão;;-1.6292632;-45.2368151
36375;Portugal;Dão;;-1.6292632;-45.2368151
36376;Spain;Catalonia;Terra Alta;0.0;0.0
36377;Italy;Northeastern Italy;Trentino;0.0;0.0
36378;US;California;Happy Canyon of Santa Barbara;0.0;0.0
36379;Spain;Northern Spain;Somontano;0.0;0.0
36380;US;Oregon;Willamette Valley;0.0;0.0
36381;Spain;Catalonia;Terra Alta;0.0;0.0
36382;France;Beaujolais;Moulin-à-Vent;0.0;0.0
36383;US;California;Santa Ynez Valley;0.0;0.0
36384;Italy;Northeastern Italy;Alto Adige;0.0;0.0
36385;Italy;Southern Italy;Val di Neto;0.0;0.0
36386;Brazil;Serra Gaúcha;;39.523652;-87.1250154
36387;US;Oregon;Dundee Hills;0.0;0.0
36388;US;Oregon;Willamette Valley;0.0;0.0
36389;Italy;Northeastern Italy;Collio;0.0;0.0
36390;US;California;Napa Valley;0.0;0.0
36391;US;California;Santa Cruz Mountains;0.0;0.0
36392;Italy;Southern Italy;Fiano di Avellino;0.0;0.0
36393;France;Loire Valley;Sancerre;0.0;0.0
36394;France;Provence;Côtes de Provence;0.0;0.0
36395;Spain;Central Spain;Vino de la Tierra de Castilla;0.0;0.0
36396;Italy;Tuscany;Rosso di Montalcino;0.0;0.0
36397;Uruguay;Canelones;;-32.5049394;-53.5041115
36398;US;Oregon;Oregon;0.0;0.0
36399;US;Oregon;Southern Oregon;0.0;0.0
36400;France;Provence;Coteaux d'Aix-en-Provence;0.0;0.0
36401;US;California;Santa Ynez Valley;0.0;0.0
36402;US;California;Santa Barbara County;0.0;0.0
36403;US;Oregon;Willamette Valley;0.0;0.0
36404;US;California;Santa Maria Valley;0.0;0.0
36405;US;Oregon;Dundee Hills;0.0;0.0
36406;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
36407;US;Oregon;Willamette Valley;0.0;0.0
36408;Italy;Tuscany;Rosso di Montalcino;0.0;0.0
36409;Italy;Tuscany;Toscana;0.0;0.0
36410;US;California;Napa Valley;0.0;0.0
36411;US;New York;Finger Lakes;43.0481221;-76.1474244
36412;US;California;Stags Leap District;0.0;0.0
36413;Italy;Tuscany;Rosso di Montalcino;0.0;0.0
36414;US;California;Alexander Valley;0.0;0.0
36415;US;California;Lake County;0.0;0.0
36416;Italy;Tuscany;Toscana;0.0;0.0
36417;US;California;Santa Lucia Highlands;0.0;0.0
36418;US;California;California;0.0;0.0
36419;US;California;North Coast;0.0;0.0
36420;US;California;El Dorado;0.0;0.0
36421;Spain;Northern Spain;Ribera del Duero;0.0;0.0
36422;Australia;South Australia;South Australia;-34.7411213;138.6564373
36423;Chile;Maipo Valley;;7.308692;-61.8478915
36424;Chile;Maipo Valley;;7.308692;-61.8478915
36425;US;California;Paso Robles;0.0;0.0
36426;US;California;El Dorado;0.0;0.0
36427;US;California;Santa Lucia Highlands;0.0;0.0
36428;France;Provence;Côtes de Provence;0.0;0.0
36429;France;Provence;Coteaux d'Aix-en-Provence;0.0;0.0
36430;France;Provence;Côtes de Provence;0.0;0.0
36431;Romania;Recas;;45.49288425;21.71999265492126
36432;France;Alsace;Alsace;48.5813647;7.7421809
36433;France;Burgundy;Fixin;0.0;0.0
36434;US;California;Dry Creek Valley;0.0;0.0
36435;France;Alsace;Alsace;48.5813647;7.7421809
36436;Slovenia;Goriska Brda;;0.0;0.0
36437;US;California;Santa Barbara County;0.0;0.0
36438;US;California;Russian River Valley;0.0;0.0
36439;US;California;Alexander Valley;0.0;0.0
36440;US;Washington;Wahluke Slope;48.2627925;-124.24959706003952
36441;US;Washington;Horse Heaven Hills;48.2627925;-124.24959706003952
36442;Chile;Aconcagua Costa;;7.308692;-61.8478915
36443;US;Washington;Horse Heaven Hills;48.2627925;-124.24959706003952
36444;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
36445;US;Washington;Horse Heaven Hills;48.2627925;-124.24959706003952
36446;US;Washington;Red Mountain;48.2627925;-124.24959706003952
36447;US;California;California;0.0;0.0
36448;US;California;Napa Valley;0.0;0.0
36449;New Zealand;Gisborne;;46.4099904;-62.313043
36450;Chile;Maipo Valley;;7.308692;-61.8478915
36451;US;California;Mendocino;0.0;0.0
36452;US;California;Paso Robles;0.0;0.0
36453;US;California;Sonoma County;0.0;0.0
36454;US;Washington;Red Mountain;48.2627925;-124.24959706003952
36455;US;California;Lodi;0.0;0.0
36456;France;France Other;Vin de France;0.0;0.0
36457;France;France Other;Vin de France;0.0;0.0
36458;US;California;Central Coast;0.0;0.0
36459;Italy;Central Italy;Verdicchio dei Castelli di Jesi Classico Superiore;0.0;0.0
36460;France;France Other;Vin de France;0.0;0.0
36461;France;Provence;Coteaux d'Aix-en-Provence;0.0;0.0
36462;France;France Other;Vin de France;0.0;0.0
36463;Italy;Central Italy;Verdicchio dei Castelli di Jesi Classico;0.0;0.0
36464;US;California;Russian River Valley;0.0;0.0
36465;US;California;Sierra Foothills;0.0;0.0
36466;Argentina;Mendoza Province;Mendoza;0.0;0.0
36467;US;California;California;0.0;0.0
36468;Spain;Northern Spain;Navarra;0.0;0.0
36469;US;California;Sonoma Valley;0.0;0.0
36470;France;Provence;Côtes de Provence;0.0;0.0
36471;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
36472;France;France Other;Vin de France;0.0;0.0
36473;US;New York;New York;43.0481221;-76.1474244
36474;US;New York;New York;43.0481221;-76.1474244
36475;Italy;Northeastern Italy;Collio;0.0;0.0
36476;US;California;California;0.0;0.0
36477;France;Provence;Coteaux d'Aix-en-Provence;0.0;0.0
36478;France;France Other;Vin de France;0.0;0.0
36479;France;Provence;Bandol;0.0;0.0
36480;US;California;Dry Creek Valley;0.0;0.0
36481;Argentina;Mendoza Province;Agrelo;0.0;0.0
36482;US;New York;New York;43.0481221;-76.1474244
36483;Germany;Mosel-Saar-Ruwer;;31.4399019;-95.350778
36484;US;California;Diamond Mountain District;0.0;0.0
36485;US;California;Napa Valley;0.0;0.0
36486;Germany;Mosel-Saar-Ruwer;;31.4399019;-95.350778
36487;US;California;Howell Mountain;0.0;0.0
36488;Spain;Northern Spain;Rioja;0.0;0.0
36489;US;California;Sonoma County;0.0;0.0
36490;Spain;Northern Spain;Rioja;0.0;0.0
36491;Germany;Mosel-Saar-Ruwer;;31.4399019;-95.350778
36492;US;California;Alexander Valley;0.0;0.0
36493;Italy;Northeastern Italy;Friuli;0.0;0.0
36494;US;California;Santa Lucia Highlands;0.0;0.0
36495;US;California;Napa Valley;0.0;0.0
36496;US;California;Napa Valley;0.0;0.0
36497;Italy;Sicily & Sardinia;Passito di Pantelleria;32.1840381;-96.8847194
36498;Italy;Northeastern Italy;Colli Orientali del Friuli;0.0;0.0
36499;Italy;Tuscany;Chianti;0.0;0.0
36500;US;California;Oakville;0.0;0.0
36501;Italy;Northeastern Italy;Colli Orientali del Friuli;0.0;0.0
36502;Portugal;Port;;-1.6292632;-45.2368151
36503;US;California;Napa Valley;0.0;0.0
36504;Argentina;Other;Argentina;0.0;0.0
36505;France;Loire Valley;Vouvray;0.0;0.0
36506;Ukraine;Ukraine;;50.8978204;34.712302687666686
36507;Argentina;Mendoza Province;Luján de Cuyo;0.0;0.0
36508;France;France Other;Vin de France;0.0;0.0
36509;Spain;Northern Spain;Bierzo;0.0;0.0
36510;US;California;Napa Valley;0.0;0.0
36511;US;California;Sonoma County;0.0;0.0
36512;US;California;Sonoma Coast;0.0;0.0
36513;Ukraine;Ukraine;;50.8978204;34.712302687666686
36514;US;California;California;0.0;0.0
36515;Argentina;Mendoza Province;Mendoza;0.0;0.0
36516;Moldova;Moldova;;46.9110939;27.2407723
36517;Ukraine;Ukraine;;50.8978204;34.712302687666686
36518;Argentina;Other;Calchaquí Valley;0.0;0.0
36519;France;Burgundy;Mâcon-Villages;0.0;0.0
36520;Moldova;Moldova;;46.9110939;27.2407723
36521;Uruguay;Progreso;;-32.5049394;-53.5041115
36522;Spain;Central Spain;Vino de la Tierra de Castilla;0.0;0.0
36523;Argentina;Other;Cafayate;0.0;0.0
36524;Uruguay;Canelones;;-32.5049394;-53.5041115
36525;Argentina;Mendoza Province;Mendoza;0.0;0.0
36526;France;Loire Valley;Rosé d'Anjou;0.0;0.0
36527;Argentina;Other;Argentina;0.0;0.0
36528;France;Champagne;Champagne;48.5813647;7.7421809
36529;France;Champagne;Champagne;48.5813647;7.7421809
36530;France;Champagne;Champagne;48.5813647;7.7421809
36531;Portugal;Port;;-1.6292632;-45.2368151
36532;France;Champagne;Champagne;48.5813647;7.7421809
36533;Austria;Burgenland;;25.22539605;55.16431379427327
36534;Italy;Southern Italy;Irpinia;0.0;0.0
36535;Argentina;Mendoza Province;Mendoza;0.0;0.0
36536;US;California;Napa Valley;0.0;0.0
36537;US;Washington;Wahluke Slope;48.2627925;-124.24959706003952
36538;US;California;California;0.0;0.0
36539;Spain;Northern Spain;Rioja;0.0;0.0
36540;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
36541;Italy;Sicily & Sardinia;Terre Siciliane;32.1840381;-96.8847194
36542;US;Washington;Washington;48.2627925;-124.24959706003952
36543;US;California;Dry Creek Valley;0.0;0.0
36544;US;New York;North Fork of Long Island;43.0481221;-76.1474244
36545;France;Provence;Bandol;0.0;0.0
36546;US;California;Santa Cruz Mountains;0.0;0.0
36547;US;California;Sonoma County;0.0;0.0
36548;France;Provence;Côtes de Provence;0.0;0.0
36549;France;Alsace;Alsace;48.5813647;7.7421809
36550;US;Virginia;Virginia;0.0;0.0
36551;Argentina;Mendoza Province;Mendoza;0.0;0.0
36552;Italy;Sicily & Sardinia;Terre Siciliane;32.1840381;-96.8847194
36553;US;Washington;Washington;48.2627925;-124.24959706003952
36554;US;Virginia;Virginia;0.0;0.0
36555;France;Beaujolais;Chiroubles;0.0;0.0
36556;US;Washington;Walla Walla Valley (WA);48.2627925;-124.24959706003952
36557;Italy;Tuscany;Rosso di Montepulciano;0.0;0.0
36558;US;California;Lake County;0.0;0.0
36559;US;California;Alexander Valley;0.0;0.0
36560;Spain;Catalonia;Montsant;0.0;0.0
36561;France;Rhône Valley;Crozes-Hermitage;0.0;0.0
36562;Italy;Piedmont;Nebbiolo d'Alba;0.0;0.0
36563;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
36564;France;Beaujolais;Beaujolais-Villages;0.0;0.0
36565;US;Washington;Red Mountain;48.2627925;-124.24959706003952
36566;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
36567;Chile;Colchagua Valley;;7.308692;-61.8478915
36568;France;Beaujolais;Morgon;0.0;0.0
36569;France;Rhône Valley;Saint-Joseph;0.0;0.0
36570;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
36571;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
36572;US;California;Sierra Foothills;0.0;0.0
36573;France;Rhône Valley;Côtes du Rhône Villages;0.0;0.0
36574;Austria;Burgenland;;25.22539605;55.16431379427327
36575;Spain;Catalonia;Cava;0.0;0.0
36576;US;New York;North Fork of Long Island;43.0481221;-76.1474244
36577;US;New York;North Fork of Long Island;43.0481221;-76.1474244
36578;France;Southwest France;Côtes du Marmandais;0.0;0.0
36579;France;Rhône Valley;Costières de Nîmes;0.0;0.0
36580;France;Rhône Valley;Costières de Nîmes;0.0;0.0
36581;US;California;Paso Robles;0.0;0.0
36582;US;California;Napa Valley;0.0;0.0
36583;Austria;Österreichischer Sekt;;25.22539605;55.16431379427327
36584;US;Washington;Yakima Valley;48.2627925;-124.24959706003952
36585;US;California;Rutherford;0.0;0.0
36586;Italy;Veneto;Soave Classico;0.0;0.0
36587;Italy;Lombardy;Lugana;0.0;0.0
36588;US;California;Amador County;0.0;0.0
36589;US;California;Carneros;0.0;0.0
36590;US;California;Russian River Valley;0.0;0.0
36591;US;California;Oakville;0.0;0.0
36592;Italy;Central Italy;Verdicchio dei Castelli di Jesi Classico Superiore;0.0;0.0
36593;US;California;Sonoma Valley;0.0;0.0
36594;Spain;Northern Spain;Ribera del Duero;0.0;0.0
36595;Austria;Kremstal;;25.22539605;55.16431379427327
36596;Italy;Piedmont;Barolo;0.0;0.0
36597;Italy;Piedmont;Colli Tortonesi;0.0;0.0
36598;US;Washington;Columbia Valley;48.2627925;-124.24959706003952
36599;US;California;Carneros;0.0;0.0
36600;Austria;Wachau;;25.22539605;55.16431379427327
36601;US;California;Santa Lucia Highlands;0.0;0.0
36602;US;California;Paso Robles;0.0;0.0
36603;US;California;Napa Valley;0.0;0.0
36604;France;Provence;Côtes de Provence;0.0;0.0
